"","...1","...2","...3","validName","q5","q5_low","q5_high","q50","q50_low","q50_high","q95","q95_low","q95_high","year","id_cells","ndstcol","dstdoy","nObs","q5_CI","q50_CI","q95_CI","gcode","annualTemp","tempSeas","annualPrec","precSeas","overwinteringStage","voltinism","diurnality","WikiName","OrigSyn","decade","onset","offset","origin","onsetdate","offsetdate","UnusualWarmDaysOnset","UnusualColdDaysOnset","UnusualWarmOnOff","UnusualColdOnOff","UnusualWarmSum","UnusualColdSum","duration","Seas","GDDOnsetSum","GDDOffsetSum","GDDOnOffSum","annualTemp_unscaled","tempSeas_unscaled","annualPrec_unscaled","precSeas_unscaled","UnusualWarmDaysOnset_unscaled","UnusualColdDaysOnset_unscaled","UnusualWarmOnOff_unscaled","UnusualColdOnOff_unscaled","UnusualWarmSum_unscaled","UnusualColdSum_unscaled","year2","accum_GDD","accum_GDD_sc"
"302",794,824,835,"Spilosoma virginica",153,NA,NA,188,169,189,211,206.4458561,211,0.343102698,163,0.057884786,1.087836076,41,249,20,4.554143909,"Spilosoma virginica.1987.163",-0.089433055,0.171930403,-0.771703652,0.047926747,"L","M","N",NA,NA,1980,153,211,"12/31/1986","6/2/1987","7/30/1987",-0.091872197,-0.615307914,0.633072815,0.053680226,0.363402218,-0.390994519,58,"Summer",543.9530588,1030.447783,1574.400842,139.3466678,9616.251731,832.705966,0.467846733,1,0,2,1,3,1,1987,1022.05706,0.576703002680346
"303",814,844,855,"Thymelicus lineola",153,NA,NA,161,155.5,161,183,178,193,1.029919564,166,-0.174412673,0.26666153,26,249,5.5,15,"Thymelicus lineola.1998.166",0.620926387,-1.416238842,0.663167953,-0.307915439,"E","U","D",NA,NA,1990,153,183,"12/31/1997","6/2/1998","7/2/1998",-0.654742524,-0.615307914,-0.580261735,0.053680226,-0.875040199,-0.390994519,30,"Summer",518.3408793,440.217329,958.5582083,156.8041249,7822.783828,1120.979055,0.434723649,0,0,0,1,0,1,1998,978.7689489,0.337884936920877
"304",842,872,883,"Xestia c-nigrum",153,NA,NA,157,153,157,230,169,230,0.343102698,163,0.987074622,0.032040232,44,249,4,61,"Xestia adela.1987.163",-0.089433055,0.171930403,-0.771703652,0.047926747,"L","M","N","Xestia c-nigrum","Megasema c-nigrum (Linnaeus, 1758)",1980,153,230,"12/31/1986","6/2/1987","8/18/1987",-0.091872197,-0.615307914,0.633072815,0.053680226,0.363402218,-0.390994519,77,"Summer",543.9530588,1385.477896,1929.430954,139.3466678,9616.251731,832.705966,0.467846733,1,0,2,1,3,1,1987,1022.05706,0.576703002680346
"305",843,873,884,"Xestia c-nigrum",153,NA,NA,157,153,157,230,169,230,0.343102698,163,0.987074622,0.032040232,44,249,4,61,"Xestia adela.1987.163",-0.089433055,0.171930403,-0.771703652,0.047926747,"L","M","N","Xestia c-nigrum","Megasema c-nigrum (Linnaeus, 1758)",1980,153,230,"12/31/1986","6/2/1987","8/18/1987",-0.091872197,-0.615307914,0.633072815,0.053680226,0.363402218,-0.390994519,77,"Summer",543.9530588,1385.477896,1929.430954,139.3466678,9616.251731,832.705966,0.467846733,1,0,2,1,3,1,1987,1022.05706,0.576703002680346
"306",848,878,889,"Xestia c-nigrum",153,NA,NA,157,153,153,198.2,171.4,230,0.343102698,163,0.987074622,0.032040232,44,249,0,58.6,"Xestia c-nigrum.1987.163",-0.089433055,0.171930403,-0.771703652,0.047926747,"L","M","N","Xestia c-nigrum","Megasema c-nigrum (Linnaeus, 1758)",1980,153,198,"12/31/1986","6/2/1987","7/17/1987",-0.091872197,-0.615307914,0.633072815,0.053680226,0.363402218,-0.390994519,45,"Summer",543.9530588,772.7303505,1316.683409,139.3466678,9616.251731,832.705966,0.467846733,1,0,2,1,3,1,1987,1022.05706,0.576703002680346
"307",849,879,890,"Xestia c-nigrum",153,NA,NA,157,153,153,198.2,171.4,230,0.343102698,163,0.987074622,0.032040232,44,249,0,58.6,"Xestia c-nigrum.1987.163",-0.089433055,0.171930403,-0.771703652,0.047926747,"L","M","N","Xestia c-nigrum","Megasema c-nigrum (Linnaeus, 1758)",1980,153,198,"12/31/1986","6/2/1987","7/17/1987",-0.091872197,-0.615307914,0.633072815,0.053680226,0.363402218,-0.390994519,45,"Summer",543.9530588,772.7303505,1316.683409,139.3466678,9616.251731,832.705966,0.467846733,1,0,2,1,3,1,1987,1022.05706,0.576703002680346
"308",19,28,29,"Anagrapha falcifera",154.15,151,167.45,249.5,168.5,263,280.85,263,293,0.155789007,178,-0.639007591,-0.202581067,10,16.45,94.5,30,"Anagrapha falcifera.1984.178",-1.041893718,2.516514252,-1.000727249,3.213167592,"P","M","N","Anagrapha falcifera","Plusia falcifera",1980,154,280,"12/31/1983","6/2/1984","10/6/1984",-0.654742524,-0.615307914,-0.580261735,1.443317626,-0.875040199,0.486475476,126,"Summer",352.6859008,1768.615294,2121.301195,115.9394458,12263.91406,786.6939467,0.762478855,0,0,0,3,0,3,1984,788.3247201,-0.712785124704192
"309",307,322,323,"Colias eurytheme",154.4,138,159.8,197.5,187,207,259.2,245.7,270.4,0.967481667,166,2.380859375,3.90329166,60,21.8,20,24.7,"Colias eurytheme.1997.166",-0.00767529,-0.762614608,-0.008803027,-0.710956298,"P","M","D",NA,NA,1990,154,259,"12/31/1996","6/3/1997","9/16/1997",-0.654742524,-0.615307914,-0.580261735,0.748498926,-0.875040199,0.047740478,105,"Summer",375.2754827,1647.482172,2022.757655,141.3559079,8560.900429,985.9766272,0.397207141,0,0,0,2,0,2,1997,805.7957861,-0.616398239648447
"310",312,327,328,"Colias eurytheme",154.3,148,175.2,258,216,266,275,244.7,275,-0.905655241,147,-0.639007591,0.032040232,15,27.2,50,30.3,"Colias eurytheme.1967.147",0.971597661,-0.671324019,0.205068602,2.340989895,"P","M","D",NA,NA,1960,154,275,"12/31/1966","6/3/1967","10/2/1967",0.47099813,0.655406632,-0.580261735,2.138136325,-0.049411921,1.802680468,121,"Summer",478.4921003,1980.006732,2458.498832,165.422056,8663.991923,1028.944538,0.681293385,2,2,0,4,2,6,1967,980.8611924,0.349427726224239
"311",460,480,486,"Hesperia sassacus",154.7,154,156,162.5,156,166.5,168.65,164.65,169,0.90504377,166,-0.406710132,-0.319891716,8,2,10.5,4.35,"Hesperia sassacus.1996.166",-0.06093192,-0.572831921,2.326126449,-0.839068292,"L","U","D",NA,NA,1990,154,168,"12/31/1995","6/2/1996","6/16/1996",0.47099813,0.655406632,-0.580261735,-0.641138474,-0.049411921,0.047740478,14,"Summer",412.2435399,230.0732532,642.3167931,140.0470982,8775.215848,1455.075974,0.385282011,2,2,0,0,2,2,1996,858.7541437,-0.324229969736797
"312",474,495,502,"Lacanobia subjuncta",154.45,144,163,169.5,168,173,219,173,219,-0.968093138,162,-0.174412673,-0.319891716,12,19,5,46,"Lacanobia subjuncta.1966.162",-0.598533674,0.890021283,-1.149994516,-0.050810781,"P","M","N",NA,NA,1960,154,219,"12/31/1965","6/3/1966","8/7/1966",-0.654742524,1.926121178,-0.580261735,-0.641138474,-0.875040199,0.925210473,65,"Summer",293.6993702,1089.743418,1383.442788,126.8352522,10427.16842,756.7053848,0.458655885,0,4,0,0,0,4,1966,768.5785303,-0.821723739356643
"313",484,505,512,"Limenitis archippus",154,150,156.4,195,166,204,256.4,231.6,261,1.092357461,166,1.916264457,1.791699972,33,6.4,38,29.4,"Limenitis archippus.1999.166",0.535212214,-0.530074919,0.701739145,1.211555032,"L","M","D",NA,NA,1990,154,256,"12/31/1998","6/3/1999","9/13/1999",-0.654742524,-0.615307914,3.666409189,-0.641138474,2.014658775,-0.829729516,102,"Summer",478.8719914,1781.096601,2259.968592,154.697654,8823.499941,1128.728206,0.576161483,0,0,7,0,7,0,1999,951.6243131,0.188129513254418
"314",490,511,518,"Limenitis arthemis",154.5,154,159.5,185,155,206,247.5,209.5,249,-1.842223695,166,-0.406710132,-0.085270418,11,5.5,51,39.5,"Limenitis arthemis.1952.166",0.309419279,-0.438643885,0.81595721,-0.504139599,"L","M","D","Limenitis arthemis","Basilarchia arthemis",1950,154,247,"12/31/1951","6/2/1952","9/3/1952",-0.091872197,-0.615307914,0.02640554,0.053680226,-0.049411921,-0.390994519,93,"Summer",422.3253823,1565.470815,1987.796197,149.1486738,8926.750035,1151.675203,0.416458391,1,0,1,1,2,1,1952,877.4483361,-0.221095165365456
"315",498,519,527,"Lon hobomok",154,NA,NA,162,154,161,163,162,163,0.155789007,145,-0.639007591,-0.554513015,28,249,7,1,"Poanes hobomok.1984.145",0.514409905,0.193543392,-0.551298554,-1.098736461,"L","U","D","Lon hobomok","Poanes hobomok",1980,154,163,"12/31/1983","6/2/1984","6/11/1984",-0.654742524,0.020049359,-0.580261735,-0.641138474,-0.875040199,-0.390994519,9,"Summer",445.9159505,173.7908435,619.706794,154.1864263,9640.658577,876.9864842,0.361111154,0,1,0,0,0,1,1984,957.6511466,0.22137921351968
"316",517,538,546,"Lon hobomok",154.5,151,158,159,151,159,181,161,184,-0.593465756,185,-0.406710132,-0.554513015,11,7,8,23,"Poanes hobomok.1972.185",-1.338273126,0.344140476,1.266881405,-0.358038514,"L","U","D","Lon hobomok","Poanes hobomok",1970,154,181,"12/31/1971","6/2/1972","6/29/1972",-0.654742524,0.020049359,-0.580261735,0.053680226,-0.875040199,0.047740478,27,"Summer",293.9357907,326.1119849,620.0477755,108.6557659,9810.722969,1242.268194,0.430058011,0,1,0,1,0,2,1972,648.0888432,-1.4864585426543
"317",540,563,572,"Metanema inatomaria",154.2,154,157.6,172,154,173,182.6,168.6,185,0.155789007,178,-0.639007591,-0.671823664,5,3.6,19,16.4,"Metanema inatomaria.1984.178",-1.041893718,2.516514252,-1.000727249,3.213167592,"P","U","N",NA,NA,1980,154,182,"12/31/1983","6/2/1984","6/30/1984",-0.654742524,-0.615307914,-0.580261735,-0.641138474,-0.875040199,-0.829729516,28,"Spring",352.6859008,423.9127918,776.5986926,115.9394458,12263.91406,786.6939467,0.762478855,0,0,0,0,0,0,1984,788.3247201,-0.712785124704192
"318",669,696,707,"Polites origenes",154.8,152,159,167,159,211,247.8,193.4,261,-0.593465756,148,-0.639007591,-0.437202366,9,7,52,67.6,"Polites origenes.1972.148",0.454656804,-1.526126832,1.380861178,-1.088959211,"L","U","D","Polites origenes","Limochores origenes Fabricius, 1793[2]",1970,154,247,"12/31/1971","6/2/1972","9/3/1972",-0.654742524,0.020049359,-0.580261735,4.222592425,-0.875040199,2.680150462,93,"Summer",520.697618,1636.464732,2157.16235,152.7179624,7698.690893,1265.167317,0.362021256,0,1,0,7,0,8,1972,947.1989257,0.163714900737303
"319",2,2,2,"Achalarus lyciades",155.3,149,158,163,158,161,173.3,168.3,181,-1.717347901,166,-0.639007591,-0.319891716,15,9,3,12.7,"Achalarus lyciades.1954.166",0.168234131,-0.919561553,0.799914401,0.50087206,"L","M","D","Achalarus lyciades","Cecropterus lyciades Geyer, 1832",1950,155,173,"12/31/1953","6/4/1954","6/22/1954",-0.654742524,0.020049359,-0.580261735,-0.641138474,-0.875040199,-0.390994519,18,"Summer",466.2026027,256.5586712,722.7612739,145.6789745,8383.665345,1148.45212,0.510008529,0,1,0,0,0,1,1954,856.421686,-0.337098007223879
"320",74,86,87,"Campaea perlata",155,NA,NA,234,179,243,249,234,249,0.280664801,163,-0.406710132,-0.319891716,15,249,64,15,"Campaea perlata.1986.163",-0.479132304,0.323270428,-0.347675279,-0.463159334,"L","M","B",NA,NA,1980,155,249,"12/31/1985","6/4/1986","9/6/1986",-0.091872197,0.020049359,-0.580261735,2.138136325,-0.46222606,1.36394547,94,"Summer",509.2708044,1486.045355,1995.316159,129.7696037,9787.155102,917.895448,0.420272983,1,1,0,4,1,5,1986,958.6470913,0.226873784218502
"321",295,310,311,"Cisseps fulvicollis",155.3,140,157,177,164,195,257,199.1,257,-1.405158416,162,0.754777163,0.38397218,19,17,31,57.9,"Cisseps fulvicollis.1959.162",-0.371477417,1.650902902,-0.472846175,-1.444955764,"P","M","D","Cisseps fulvicollis","Glaucopis fulvicollis H<fc>bner, [1818]",1950,155,257,"12/31/1958","6/4/1959","9/14/1959",-0.654742524,-0.615307914,2.453074639,-0.641138474,1.189030497,-0.829729516,102,"Summer",504.1559314,1726.914992,2231.070923,132.4152792,11286.4073,892.747971,0.328883803,0,0,5,0,5,0,1959,947.9982547,0.168124753716206
"322",306,321,322,"Colias eurytheme",155,NA,NA,164,155,164,226.5,195.7,233,-0.343714168,166,0.290182245,-0.319891716,14,249,9,37.3,"Colias eurytheme.1976.166",0.003739859,-0.374574202,0.135545694,0.337050717,"P","M","D",NA,NA,1970,155,226,"12/31/1975","6/3/1976","8/13/1976",2.722479437,0.655406632,-0.580261735,2.138136325,1.601844636,1.802680468,71,"Summer",465.8910387,1137.497881,1603.38892,141.6364412,8999.101846,1014.977028,0.494759443,6,2,0,4,6,6,1976,963.284072,0.252455745029399
"323",317,332,333,"Colias eurytheme",155.65,153,156,209,174.5,211.5,272,256.75,272,1.029919564,166,0.522479704,1.557078673,34,3,37,15.25,"Colias eurytheme.1998.166",0.620926387,-1.416238842,0.663167953,-0.307915439,"P","M","D",NA,NA,1990,155,272,"12/31/1997","6/4/1998","9/29/1998",-0.654742524,-0.615307914,1.846407364,0.053680226,0.776216358,-0.390994519,117,"Summer",528.0175537,1871.724655,2399.742209,156.8041249,7822.783828,1120.979055,0.434723649,0,0,4,1,4,1,1998,978.7689489,0.337884936920877
"324",410,430,435,"Euphydryas phaeton",155.6,155,157.4,170,155,170,187.5,167.9,195,-1.717347901,166,0.057884786,-0.671823664,7,2.4,15,27.1,"Euphydryas phaeton.1954.166",0.168234131,-0.919561553,0.799914401,0.50087206,"L","U","D",NA,NA,1950,155,187,"12/31/1953","6/4/1954","7/6/1954",-0.654742524,0.020049359,-0.580261735,-0.641138474,-0.875040199,-0.390994519,32,"Summer",466.2026027,481.828001,948.0306037,145.6789745,8383.665345,1148.45212,0.510008529,0,1,0,0,0,1,1954,856.421686,-0.337098007223879
"325",411,431,436,"Euphydryas phaeton",155.8,155,157.4,166,157,168,172.8,167.2,176,-1.654910004,166,-0.639007591,-0.437202366,9,2.4,11,8.8,"Euphydryas phaeton.1955.166",0.1549919,0.518647333,0.374406818,3.499111712,"L","U","D",NA,NA,1950,155,172,"12/31/1954","6/4/1955","6/21/1955",1.033868457,-0.615307914,-0.580261735,-0.641138474,0.363402218,-0.829729516,17,"Summer",513.0715831,229.9104368,742.98202,145.3535397,10007.78789,1062.965457,0.789095573,3,0,0,0,3,0,1955,882.1997458,-0.194881906219927
"326",493,514,521,"Limenitis arthemis",155.7,153,158.7,179,171,184,194,185.6,194,-0.780779447,165,-0.174412673,0.501282829,19,5.7,13,8.4,"Limenitis arthemis.1969.165",-0.365762735,0.643048204,-0.288131757,0.878251749,"L","M","D","Limenitis arthemis","Basilarchia arthemis",1960,155,194,"12/31/1968","6/4/1969","7/13/1969",-0.654742524,-0.615307914,-0.580261735,-0.641138474,-0.875040199,-0.829729516,39,"Summer",456.7020126,552.4755417,1009.177554,132.5557205,10148.26975,929.858048,0.545136402,0,0,0,0,0,0,1969,846.4250647,-0.39224880272708
"327",494,515,522,"Limenitis arthemis",155,NA,NA,176.5,166,196,233.7,208.05,249,0.842605874,166,1.451669539,0.501282829,18,249,30,40.95,"Limenitis arthemis.1995.166",0.244219979,-0.008285572,-0.22645388,0.308008459,"L","M","D","Limenitis arthemis","Basilarchia arthemis",1990,155,233,"12/31/1994","6/4/1995","8/21/1995",-0.654742524,0.020049359,1.239740089,-0.641138474,0.363402218,-0.390994519,78,"Summer",436.3383187,1357.717764,1794.056083,147.5463667,9412.739689,942.2494508,0.492056084,0,1,3,0,3,1,1995,859.633188,-0.319380331946922
"328",626,653,663,"Phyciodes tharos",155,NA,NA,174,162,202,217.6,202,235,-1.904661592,163,-0.639007591,-0.319891716,13,249,40,33,"Phyciodes tharos.1951.163",-0.599912192,0.41616155,-0.544009716,-2.170656327,"L","M","D",NA,NA,1950,155,217,"12/31/1950","6/4/1951","8/5/1951",-0.654742524,-0.615307914,-0.580261735,0.053680226,-0.875040199,-0.390994519,62,"Summer",459.6115005,967.9145285,1427.526029,126.8013744,9892.054027,878.4508493,0.261332957,0,0,0,1,0,1,1951,839.3535181,-0.431262126201477
"329",692,719,730,"Polites themistocles",155.6,148,157,224,215,224,239,232.2,243,0.90504377,166,3.54234667,3.082117115,77,9,9,10.8,"Polites themistocles.1996.166",-0.06093192,-0.572831921,2.326126449,-0.839068292,"P","M","D",NA,NA,1990,155,239,"12/31/1995","6/3/1996","8/26/1996",0.47099813,0.655406632,-0.580261735,-0.641138474,-0.049411921,0.047740478,84,"Summer",422.6326226,1363.668208,1786.300831,140.0470982,8775.215848,1455.075974,0.385282011,2,2,0,0,2,2,1996,858.7541437,-0.324229969736797
"330",751,779,790,"Satyrium liparops",155.4,140,184,191.5,165.5,196.5,200.25,194.6,202,1.092357461,166,0.057884786,-0.319891716,8,44,31,7.4,"Satyrium liparops.1999.166",0.535212214,-0.530074919,0.701739145,1.211555032,"E","U","D","Satyrium liparops","Thecla liparops Le Conte, [1833]",1990,155,200,"12/31/1998","6/4/1999","7/19/1999",-0.091872197,-0.615307914,2.453074639,-0.641138474,1.601844636,-0.829729516,45,"Summer",490.7973539,782.692176,1273.48953,154.697654,8823.499941,1128.728206,0.576161483,1,0,5,0,6,0,1999,951.6243131,0.188129513254418
"331",800,830,841,"Strymon melinus",155,131,157,202,189,219,256,220.5,256,1.092357461,166,1.683966998,0.735904128,26,26,30,35.5,"Strymon melinus.1999.166",0.535212214,-0.530074919,0.701739145,1.211555032,"P","M","D","Strymon melinus","Thecla melinus[2]",1990,155,256,"12/31/1998","6/4/1999","9/13/1999",-0.091872197,-0.615307914,3.059741914,-0.641138474,2.014658775,-0.829729516,101,"Summer",490.7973539,1762.756235,2253.553589,154.697654,8823.499941,1128.728206,0.576161483,1,0,6,0,7,0,1999,951.6243131,0.188129513254418
"332",802,832,843,"Thorybes pylades",155.95,154,157,165,159,176,184.45,176.35,189,0.90504377,166,0.290182245,0.149350881,14,3,17,12.65,"Thorybes pylades.1996.166",-0.06093192,-0.572831921,2.326126449,-0.839068292,"L","M","D",NA,NA,1990,155,184,"12/31/1995","6/3/1996","7/2/1996",0.47099813,0.655406632,-0.580261735,-0.641138474,-0.049411921,0.047740478,29,"Summer",422.6326226,456.8655076,879.4981302,140.0470982,8775.215848,1455.075974,0.385282011,2,2,0,0,2,2,1996,858.7541437,-0.324229969736797
"333",1,1,1,"Achalarus lyciades",156,NA,NA,185.5,171,190,199,191,205,0.842605874,166,0.754777163,0.26666153,16,249,19,14,"Achalarus lyciades.1995.166",0.244219979,-0.008285572,-0.22645388,0.308008459,"L","M","D","Achalarus lyciades","Cecropterus lyciades Geyer, 1832",1990,156,199,"12/31/1994","6/5/1995","7/18/1995",-0.654742524,0.020049359,1.239740089,-0.641138474,0.363402218,-0.390994519,43,"Summer",449.9306123,701.5786682,1151.50928,147.5463667,9412.739689,942.2494508,0.492056084,0,1,3,0,3,1,1995,859.633188,-0.319380331946922
"334",23,32,33,"Ancyloxypha numitor",156.25,153,162.25,174.5,167,202,246,215,257,1.092357461,166,0.987074622,1.205146725,26,9.25,35,42,"Ancyloxypha numitor.1999.166",0.535212214,-0.530074919,0.701739145,1.211555032,"L","M","D",NA,NA,1990,156,246,"12/31/1998","6/5/1999","9/3/1999",-0.091872197,-0.615307914,3.059741914,-0.641138474,2.014658775,-0.829729516,90,"Summer",498.8620124,1574.263518,2073.12553,154.697654,8823.499941,1128.728206,0.576161483,1,0,6,0,7,0,1999,951.6243131,0.188129513254418
"335",35,44,45,"Apamea sordens",156,NA,NA,168,161,169,199,169.4,199,-0.968093138,162,-0.174412673,-0.319891716,13,249,8,29.6,"Apamea sordens.1966.162",-0.598533674,0.890021283,-1.149994516,-0.050810781,"L","U","N","Apamea sordens","Apamea basilinea",1960,156,199,"12/31/1965","6/5/1966","7/18/1966",-0.654742524,1.926121178,-0.580261735,-0.641138474,-0.875040199,0.925210473,43,"Summer",325.1180287,741.6569787,1066.775007,126.8352522,10427.16842,756.7053848,0.458655885,0,4,0,0,0,4,1966,768.5785303,-0.821723739356643
"336",302,317,318,"Coenonympha tullia",156,140,157.9,171,165,173,241.8,238,246.4,0.967481667,166,1.916264457,3.082117115,67,17.9,8,8.4,"Coenonympha tullia.1997.166",-0.00767529,-0.762614608,-0.008803027,-0.710956298,"L","M","D",NA,NA,1990,156,241,"12/31/1996","6/5/1997","8/29/1997",-0.654742524,-0.615307914,-0.580261735,0.053680226,-0.875040199,-0.390994519,85,"Summer",385.2531564,1377.285242,1762.538398,141.3559079,8560.900429,985.9766272,0.397207141,0,0,0,1,0,1,1997,805.7957861,-0.616398239648447
"337",463,483,489,"Hesperia sassacus",156.6,156,159,163,156,166,171.6,162.2,173,0.967481667,166,-0.406710132,-0.671823664,5,3,10,10.8,"Hesperia sassacus.1997.166",-0.00767529,-0.762614608,-0.008803027,-0.710956298,"L","U","D",NA,NA,1990,156,171,"12/31/1996","6/5/1997","6/20/1997",-0.654742524,-0.615307914,-0.580261735,-0.641138474,-0.875040199,-0.829729516,15,"Summer",385.2531564,208.2629395,593.5160959,141.3559079,8560.900429,985.9766272,0.397207141,0,0,0,0,0,0,1997,805.7957861,-0.616398239648447
"338",525,546,554,"Lon zabulon",156,155,156,228,166,234,251,243,259,0.967481667,166,0.987074622,0.735904128,21,1,68,16,"Poanes zabulon.1997.166",-0.00767529,-0.762614608,-0.008803027,-0.710956298,"L","M","D","Lon zabulon","Hesperia zabulon",1990,156,251,"12/31/1996","6/5/1997","9/8/1997",-0.654742524,-0.615307914,-0.580261735,0.748498926,-0.875040199,0.047740478,95,"Summer",385.2531564,1516.952002,1902.205159,141.3559079,8560.900429,985.9766272,0.397207141,0,0,0,2,0,2,1997,805.7957861,-0.616398239648447
"339",593,620,629,"Paonias myops",156,153,160.5,193.5,166,204,219.75,205.25,225,0.343102698,163,0.057884786,0.032040232,16,7.5,38,19.75,"Paonias myops.1987.163",-0.089433055,0.171930403,-0.771703652,0.047926747,"E","M","N","Paonias myops","Sphinx myops J. E. Smith, 1797",1980,156,219,"12/31/1986","6/5/1987","8/7/1987",-0.091872197,-0.615307914,0.633072815,0.053680226,0.363402218,-0.390994519,63,"Summer",591.468112,1129.279745,1720.747857,139.3466678,9616.251731,832.705966,0.467846733,1,0,2,1,3,1,1987,1022.05706,0.576703002680346
"340",610,637,646,"Papilio troilus",156.6,126,164,211,197,219,246,235.4,264,0.90504377,166,2.613156834,2.026321271,33,38,22,28.6,"Papilio troilus.1996.166",-0.06093192,-0.572831921,2.326126449,-0.839068292,"P","M","D",NA,NA,1990,156,246,"12/31/1995","6/4/1996","9/2/1996",0.47099813,0.655406632,-0.580261735,-0.641138474,-0.049411921,0.047740478,90,"Summer",431.387641,1461.809523,1893.197164,140.0470982,8775.215848,1455.075974,0.385282011,2,2,0,0,2,2,1996,858.7541437,-0.324229969736797
"341",616,643,653,"Pholisora catullus",156.4,154,162.6,210,164,210,235,223,239,0.90504377,166,1.21937208,0.38397218,17,8.6,46,16,"Pholisora catullus.1996.166",-0.06093192,-0.572831921,2.326126449,-0.839068292,"L","M","D","Pholisora catullus","Hesperia catullus Fabricius, 1793",1990,156,235,"12/31/1995","6/4/1996","8/22/1996",0.47099813,0.655406632,-0.580261735,-0.641138474,-0.049411921,0.047740478,79,"Summer",431.387641,1280.466484,1711.854125,140.0470982,8775.215848,1455.075974,0.385282011,2,2,0,0,2,2,1996,858.7541437,-0.324229969736797
