scientific_name,overwinteringStage,voltinism,diurnality,notes.x,onsetProblems,offsetProblems,overwintering.stage.y,voltinism.y,notes.y,WikiName,OrigSyn,Syn,validName
Lobophora montanata,,,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lobophora montanata
Syngrapha angulidens,,,,NA,NA,NA,NA,NA,NA,Syngrapha angulidens,"Plusia angulidens Smith, 1891",Plusia angulidens,Syngrapha angulidens
Syngrapha angulidens,,,,NA,NA,NA,NA,NA,NA,Syngrapha angulidens,"Autographa alta Ottolengui, 1919",Autographa alta,Syngrapha angulidens
Syngrapha angulidens,,,,NA,NA,NA,NA,NA,NA,Syngrapha angulidens,"Autographa excelsa Ottolengui, 1902 (preocc. Autographa excelsa (Kretschmar, 1862))",Autographa excelsa,Syngrapha angulidens
Syngrapha angulidens,,,,NA,NA,NA,NA,NA,NA,Syngrapha angulidens,"Syngrapha excelsa (Ottolengui, 1902)",Syngrapha excelsa,Syngrapha angulidens
Syngrapha viridisigma,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Syngrapha viridisigma
Drasteria howlandii,,,N,NA,NA,NA,NA,NA,NA,Drasteria howlandii,"Syneda howlandii Grote, 1864",Syneda howlandii,Drasteria howlandii
Drasteria howlandii,,,N,NA,NA,NA,NA,NA,NA,Drasteria howlandii,"Syneda exquisita Hampson, 1926",Syneda,Drasteria howlandii
Drasteria howlandii,,,N,NA,NA,NA,NA,NA,NA,Drasteria howlandii,"Synedoida howlandi Grote, 1864",Synedoida howlandii,Drasteria howlandii
Epicallima argenticinctella,,M,N,NA,NA,NA,NA,NA,NA,Epicallima argenticinctella,"Callima argenticinctella Clemens, 1860",Callima argenticinctella,Epicallima argenticinctella
Grammia incorrupta,L,M,N,NA,NA,NA,NA,NA,NA,Apantesis incorrupta,"Grammia incorrupta (H. Edwards, 1881)",Grammia incorrupta,Apantesis incorrupta
Grammia incorrupta,L,M,N,NA,NA,NA,NA,NA,NA,Apantesis incorrupta,"Arctia incorrupta H. Edwards, 1881",Arctia incorrupta,Apantesis incorrupta
Grammia incorrupta,L,M,N,NA,NA,NA,NA,NA,NA,Apantesis incorrupta,"Arctia nevadensis var. sulphurica Neumoegen, 1885",Arctia nevadensis sulphurica,Apantesis incorrupta
Grammia incorrupta,L,M,N,NA,NA,NA,NA,NA,NA,Apantesis incorrupta,"Arctia ochracea Neumoegen, 1883 (preocc. Stretch, 1872)",Arctia,Apantesis incorrupta
Grammia incorrupta,L,M,N,NA,NA,NA,NA,NA,NA,Apantesis incorrupta,Grammia geneura,Grammia geneura,Apantesis incorrupta
Grammia incorrupta,L,M,N,NA,NA,NA,NA,NA,NA,Apantesis incorrupta,Apantesis incorrupta,Apantesis incorrupta,Apantesis incorrupta
Hydraecia medialis,,,N,NA,NA,NA,NA,NA,NA,Hydraecia medialis,"Hydroecia medialis Smith, 1892",Hydroecia medialis,Hydraecia medialis
Hydraecia medialis,,,N,NA,NA,NA,NA,NA,NA,Hydraecia medialis,"Hydroecia pallescens Smith, 1899",Hydroecia pallescens,Hydraecia medialis
Hydraecia medialis,,,N,NA,NA,NA,NA,NA,NA,Hydraecia medialis,Hydraecia pallescens,Hydraecia pallescens,Hydraecia medialis
Noctua pronuba,M,M,N,NA,NA,NA,NA,NA,NA,Noctua pronuba,"Phalaena (Noctua) pronuba Linnaeus, 1758",Phalaena pronuba,Noctua pronuba
Noctua pronuba,M,M,N,NA,NA,NA,NA,NA,NA,Noctua pronuba,"Noctua connuba Hübner, [1822]",Noctua connuba,Noctua pronuba
Noctua pronuba,M,M,N,NA,NA,NA,NA,NA,NA,Noctua pronuba,"Triphaena innuba Treitschke, 1825",Triphaena innuba,Noctua pronuba
Noctua pronuba,M,M,N,NA,NA,NA,NA,NA,NA,Noctua pronuba,"Triphaena pronuba var. hoegei Herrich-Schäffer, 1861",Triphaena pronuba,Noctua pronuba
Noctua pronuba,M,M,N,NA,NA,NA,NA,NA,NA,Noctua pronuba,"Agrotis pronuba var. nigra Krausse, 1912",Agrotis pronuba,Noctua pronuba
Noctua pronuba,M,M,N,NA,NA,NA,NA,NA,NA,Noctua pronuba,"Rhyacia pronuba f. decolorata Turati, 1923",Rhyacia pronuba,Noctua pronuba
Anageshna primordialis,,,B,NA,NA,NA,NA,NA,NA,Anageshna primordialis,"Anageshna primordialis vividior Munroe, 1956",Anageshna primordialis vividior,Anageshna primordialis
Anageshna primordialis,,,B,NA,NA,NA,NA,NA,NA,Anageshna primordialis,"Anageshna primordialis pallidior Munroe, 1956",Anageshna primordialis pallidior,Anageshna primordialis
Aristotelia rubidella,,,N,NA,NA,NA,NA,NA,NA,Aristotelia rubidella,"Gelechia rubidella Clemens, 1860",Gelechia rubidella,Aristotelia rubidella
Aristotelia rubidella,,,N,NA,NA,NA,NA,NA,NA,Aristotelia rubidella,"Gelechia rubensella Chambers, 1872",Gelechia rubensella,Aristotelia rubidella
Chionodes mediofuscella,,,N,NA,NA,NA,NA,NA,NA,Chionodes mediofuscella,"Gelechia mediofuscella Clemens, 1863",Gelechia mediofuscella,Chionodes mediofuscella
Chionodes mediofuscella,,,N,NA,NA,NA,NA,NA,NA,Chionodes mediofuscella,"Gelechia vagella Walker, 1864",Gelechia vagella,Chionodes mediofuscella
Chionodes mediofuscella,,,N,NA,NA,NA,NA,NA,NA,Chionodes mediofuscella,"Depressaria fuscoochrella Chambers, 1872",Depressaria fuscoochrella,Chionodes mediofuscella
Chionodes mediofuscella,,,N,NA,NA,NA,NA,NA,NA,Chionodes mediofuscella,"Gelechia (Lita) liturosella Zeller, 1873",Gelechia liturosella,Chionodes mediofuscella
Chionodes mediofuscella,,,N,NA,NA,NA,NA,NA,NA,Chionodes mediofuscella,"Gelechia rhedaria Meyrick, 1923",Gelechia rhedaria,Chionodes mediofuscella
Crambidia casta,,,N,NA,NA,NA,NA,NA,NA,Crambidia casta,"Lithosia casta Packard, 1869",Lithosia casta,Crambidia casta
Crambidia casta,,,N,NA,NA,NA,NA,NA,NA,Crambidia casta,"Lithosia candida H. Edwards, 1873",Lithosia,Crambidia casta
Euptoieta claudia,A,M,D,,N,,A,M,,NA,NA,NA,Euptoieta claudia
Brephidium exile,P,M,D,"All year in south texas; also migrates to Arkansas, Nebraska and Oregon",NA,NA,P (M?),M,,Brephidium exilis,"Lycaena exilis Boisduval, 1852",Lycaena exilis,Brephidium exilis
Brephidium exile,P,M,D,"All year in south texas; also migrates to Arkansas, Nebraska and Oregon",NA,NA,P (M?),M,,Brephidium exilis,"Lycaena fea Edwards, 1871",Lycaena fea,Brephidium exilis
Brephidium exile,P,M,D,"All year in south texas; also migrates to Arkansas, Nebraska and Oregon",NA,NA,P (M?),M,,Brephidium exilis,"Brephidium exilis ab. coolidgei Gunder, 1925",Brephidium exilis,Brephidium exilis
Brephidium exile,P,M,D,"All year in south texas; also migrates to Arkansas, Nebraska and Oregon",NA,NA,P (M?),M,,Brephidium exilis,"Brephidium exilis yucateca Clench, 1970",Brephidium exilis yucateca,Brephidium exilis
Brephidium exile,P,M,D,"All year in south texas; also migrates to Arkansas, Nebraska and Oregon",NA,NA,P (M?),M,,Brephidium exilis,"Lycaena isophthalma Herrich-Schäffer, 1862",Lycaena isophthalma,Brephidium exilis
Brephidium exile,P,M,D,"All year in south texas; also migrates to Arkansas, Nebraska and Oregon",NA,NA,P (M?),M,,Brephidium exilis,"Brephidium barbouri Clench, 1943",Brephidium barbouri,Brephidium exilis
Brephidium exile,P,M,D,"All year in south texas; also migrates to Arkansas, Nebraska and Oregon",NA,NA,P (M?),M,,Brephidium exilis,"Brephidium exilis thompsoni Carpenter & Lewis, 1943",Brephidium exilis thompsoni,Brephidium exilis
Brephidium exile,P,M,D,"All year in south texas; also migrates to Arkansas, Nebraska and Oregon",NA,NA,P (M?),M,,Brephidium exilis,Brephidium exilis,Brephidium exilis,Brephidium exilis
Polygonia progne,A,M,D,NA,NA,NA,A,M,,Polygonia progne,Nymphalis progne,Nymphalis progne,Polygonia progne
Polygonia progne,A,M,D,NA,NA,NA,A,M,,Polygonia progne,"Papilio progne (Cramer, 1775)",Papilio progne,Polygonia progne
Polygonia progne,A,M,D,NA,NA,NA,A,M,,Polygonia progne,"Polygonia l-argenteum (Scudder, 1875)",Polygonia g-argenteum,Polygonia progne
Olethreutes glaciana,,,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,Olethreutes glaciana
Plutella xylostella,A,M,N,Reinvades northern areas annually,NA,NA,NA,NA,NA,Plutella xylostella,"Phalaena xylostella Linnaeus, 1758",Phalaena xylostella,Plutella xylostella
Plutella xylostella,A,M,N,Reinvades northern areas annually,NA,NA,NA,NA,NA,Plutella xylostella,"Phalaena tinea xylostella Linnaeus, 1758",Phalaena titea,Plutella xylostella
Plutella xylostella,A,M,N,Reinvades northern areas annually,NA,NA,NA,NA,NA,Plutella xylostella,"Cerostoma xylostella (Linnaeus, 1777)",Cerostoma xylostella,Plutella xylostella
Plutella xylostella,A,M,N,Reinvades northern areas annually,NA,NA,NA,NA,NA,Plutella xylostella,"Cerostoma maculipennis Curtis, 1832",Cerostoma maculipennis,Plutella xylostella
Plutella xylostella,A,M,N,Reinvades northern areas annually,NA,NA,NA,NA,NA,Plutella xylostella,Plutella maculipennis,Plutella maculipennis,Plutella xylostella
Plutella xylostella,A,M,N,Reinvades northern areas annually,NA,NA,NA,NA,NA,Plutella xylostella,"Plutella albovenosa (Walsingham, 1907)",Plutella albovenosa,Plutella xylostella
Plutella xylostella,A,M,N,Reinvades northern areas annually,NA,NA,NA,NA,NA,Plutella xylostella,"Plutella karsholtella Baraniak, 2003",Plutella karsholtella,Plutella xylostella
Plutella xylostella,A,M,N,Reinvades northern areas annually,NA,NA,NA,NA,NA,Plutella xylostella,"Plutella cruciferarum  Zeller, 1843",Plutella cruciferarum,Plutella xylostella
Plutella xylostella,A,M,N,Reinvades northern areas annually,NA,NA,NA,NA,NA,Plutella xylostella,"Plutella brassicella  Fitch, 1856",Plutella brassicella,Plutella xylostella
Plutella xylostella,A,M,N,Reinvades northern areas annually,NA,NA,NA,NA,NA,Plutella xylostella,"Plutella limbipennella  Clemens, 1860",Plutella limbipennella,Plutella xylostella
Plutella xylostella,A,M,N,Reinvades northern areas annually,NA,NA,NA,NA,NA,Plutella xylostella,"Plutella mollipedella  Clemens, 1860",Plutella mollipedella,Plutella xylostella
Plutella xylostella,A,M,N,Reinvades northern areas annually,NA,NA,NA,NA,NA,Plutella xylostella,"Gelechia cicerella  Rondani, 1876",Gelechia cicerella,Plutella xylostella
Plutella xylostella,A,M,N,Reinvades northern areas annually,NA,NA,NA,NA,NA,Plutella xylostella,"Tinea galeatella  Mabille, 1888",Tinea galeatella,Plutella xylostella
Plutella xylostella,A,M,N,Reinvades northern areas annually,NA,NA,NA,NA,NA,Plutella xylostella,"Plutella dubiosella  Beutenmüller, 1889",Plutella dubiosella,Plutella xylostella
Plutella xylostella,A,M,N,Reinvades northern areas annually,NA,NA,NA,NA,NA,Plutella xylostella,"Plutella dudiosalla  Moriuti, 1977",Plutella dubiosella,Plutella xylostella
Lambdina fiscellaria,,,,NA,NA,NA,NA,NA,NA,Lambdina fiscellaria,Ellopia fiscellaria Guenée,Ellopia fiscellaria,Lambdina fiscellaria
