Year,id_cells,MAT,bio4,MAP,bio15
1950,5,20.59242424,173.3597246,213.2155303,0.784333857
1951,5,21.29431818,172.6296339,189.4200758,0.843335597
1952,5,21.67272727,143.6443202,220.255303,0.799901181
1953,5,22.22765152,180.1916012,205.3037879,0.806221551
1954,5,21.42651515,165.7645773,242.1,0.700189726
1955,5,21.59431818,166.8219134,207.5893939,0.944959562
1956,5,21.36287879,176.1080879,244.642803,0.813367201
1957,5,21.83863636,159.983971,219.9204545,0.840627257
1958,5,22.45681818,178.4053796,241.3208333,0.847404671
1959,5,21.87083333,151.2142148,208.5840909,0.655092415
1960,5,21.70871212,157.3418123,246.0734848,0.759727123
1961,5,21.7344697,146.5527113,235.6151515,0.653157997
1962,5,21.39734848,157.8846846,221.3416667,0.79013658
1963,5,21.35113636,158.8859012,196.6113636,0.866761207
1964,5,21.80530303,165.7350719,206.0481061,0.792944601
1965,5,21.98712121,144.933322,214.9768939,0.838644115
1966,5,21.91856061,175.505017,244.8518939,0.666501956
1967,5,21.53598485,155.9674667,210.2560606,0.731202634
1968,5,21.27121212,171.2884561,225.5738636,0.702074989
1969,5,21.96325758,172.2611452,252.3106061,0.742664887
1970,5,21.82424242,184.5311745,235.3602273,0.791667491
1971,5,22.08825758,126.702843,204.9761364,0.752906237
1972,5,22.49090909,143.8055956,208.5530303,0.6796708
1973,5,22.69545455,176.0968552,215.0272727,0.745288487
1974,5,22.13219697,147.3729968,210.5503788,0.776475996
1975,5,22.52386364,168.2530126,197.3094697,0.79571787
1976,5,21.91287879,168.8136261,205.3628788,0.726713554
1977,5,22.64242424,141.9124012,198.9159091,0.6681691
1978,5,22.62613636,153.5622359,215.1643939,0.679444656
1979,5,22.55378788,163.4226714,239.4882576,0.683329641
1980,5,22.84621212,169.1204102,213.9128788,0.690550465
1981,5,22.47613636,165.4327487,239.5609848,0.689475239
1982,5,22.77992424,151.0871519,215.6363636,0.759653322
1983,5,22.61022727,162.8175718,212.7060606,0.73933474
1984,5,22.48409091,147.6399991,218.0363636,0.745241556
1985,5,22.39242424,156.989475,199.3587121,0.656466578
1986,5,22.75530303,158.2202974,201.3909091,0.718743318
1987,5,22.73295455,148.144013,186.230303,0.814039726
1988,5,22.60189394,149.9845579,229.9268939,0.733490804
1989,5,22.95265152,155.1538339,218.9204545,0.660031978
1990,5,23.025,145.7466426,220.9352273,0.595912844
1991,5,23.23295455,163.291993,204.0689394,0.637508924
1992,5,23.30833333,140.5815709,210.4344697,0.68198151
1993,5,23.27083333,155.3953672,209.5647727,0.73135057
1994,5,23.23030303,139.5353617,202.6246212,0.607347865
1995,5,23.26856061,150.001426,231.8613636,0.755191079
1996,5,22.89280303,150.172895,210.1833333,0.532471061
1997,5,23.47954545,140.6876471,180.1393939,0.661488012
1998,5,23.40416667,161.5062122,190.405303,0.751089769
1999,5,22.7155303,171.3278661,192.0079545,0.862377513
2000,5,22.65113636,150.4715665,203.8746212,0.743967153
2001,5,23.08030303,136.4139834,184.7325758,0.692225789
2002,5,23.41325758,129.8040206,193.7003788,0.756548117
2003,5,23.70530303,192.6915012,174.7166667,0.68300251
2004,5,22.95757576,128.5914093,202.0810606,0.687712722
2005,5,23.21666667,164.4080392,221.8969697,0.733167692
2006,5,22.93863636,132.0260275,209.3568182,0.643386671
2007,5,23.07386364,136.205119,213.3757576,0.710334668
2008,5,22.87159091,136.8705784,222.3640152,0.746605585
2009,5,23.74280303,165.2872959,196.3026515,0.616980339
2010,5,23.78863636,200.0566859,228.7590909,0.721835158
1900,6,26.79375,187.6294636,74.36666667,1.217607089
1901,6,26.57083333,206.0622978,70.19375,1.387172557
1902,6,26.7125,197.0374549,69.96666667,1.301561011
1903,6,26.34375,173.3162104,76.8375,1.20763113
1904,6,26.14791667,140.4284824,85.72083333,0.931848192
1905,6,26.6375,234.2038878,81.32291667,1.04727241
1906,6,26.45,227.1813617,79.54791667,1.233165579
1907,6,26.62291667,173.4171482,73.82083333,1.13889505
1908,6,26.7875,146.9175355,77.93541667,1.04196997
1909,6,26.62291667,191.2372803,65.79166667,1.238649346
1910,6,25.99166667,178.9541823,73.20625,1.240360553
1911,6,26.69375,151.7266053,83.41041667,1.095472961
1912,6,26.44583333,193.3612725,87.37708333,1.31914268
1913,6,26.13125,139.8658068,80.80416667,1.2666328
1914,6,26.34166667,153.542186,81.06041667,0.92687606
1915,6,26.20833333,198.585444,69.98958333,1.138533389
1916,6,25.96666667,169.0383294,77.00208333,1.392244095
1917,6,25.45416667,161.0616613,57.13958333,1.376689525
1918,6,25.57083333,153.9998389,63.75208333,1.125446338
1919,6,25.9,200.1797093,93.99375,1.082545921
1920,6,25.93333333,135.3272662,65.55416667,1.063770028
1921,6,26.875,150.1510964,64.225,1.266802458
1922,6,27.05625,147.5711948,67.15,1.393521445
1923,6,26.81875,135.4608033,88.75833333,1.246995011
1924,6,26.55416667,160.1522702,82.02291667,1.350740549
1925,6,27.04583333,200.5711618,86.68125,1.077121207
1926,6,27.06666667,180.0823641,74.08541667,1.377287949
1927,6,26.68333333,161.8504958,71.45833333,1.330931421
1928,6,26.92916667,163.773053,83.87083333,1.500438607
1929,6,26.85,174.3762203,63.41666667,1.340458498
1930,6,27.23958333,169.1310942,65.425,0.991609628
1931,6,26.80416667,189.9421978,88.79583333,1.346738255
1932,6,26.9125,169.0794481,93.60208333,1.368351915
1933,6,26.91458333,144.8406216,101.1145833,1.4484583
1934,6,27.1125,154.5858306,59.58958333,1.237801252
1935,6,27.12083333,154.194233,76.575,1.184078677
1936,6,27.59583333,124.1799913,108.1708333,1.378707506
1937,6,27.62291667,112.6836085,69.25,1.161144613
1938,6,27.29166667,152.5781473,60.55,1.25698503
1939,6,27.32916667,158.5682383,71.275,1.28059642
1940,6,27.5125,191.5657944,59.83333333,1.218103579
1941,6,27.32708333,140.3968361,84.44791667,1.08779499
1942,6,27.48541667,138.4945704,62.15416667,1.394384808
1943,6,26.99583333,169.6976801,65.78541667,1.111851858
1944,6,26.8625,172.4701303,68.31875,1.614897766
1945,6,27.32708333,155.8802791,68.55,1.47494892
1946,6,27.61666667,150.0867615,77.35416667,1.237585815
1947,6,27.19791667,170.8933222,92.24375,1.092472491
1948,6,27.65833333,159.393754,73.50625,1.146232586
1949,6,27.47083333,149.0474698,61.99583333,1.36213486
1950,6,27.13958333,145.1113362,72.79375,1.341063282
1951,6,27.21666667,169.1457848,83.41041667,1.262194967
1952,6,27.275,115.560774,68.7,1.405925259
1953,6,27.49166667,178.5680313,47.98958333,1.232414752
1954,6,27.54166667,119.0634181,77.18958333,1.457780813
1955,6,27.00208333,177.2848227,132.025,1.506195822
1956,6,26.9125,161.3649693,63.68125,1.327900654
1957,6,27.44583333,147.6206831,57.47916667,1.234490983
1958,6,27.05833333,191.3255069,104.6645833,1.027430085
1959,6,27.17083333,137.73191,103.8770833,1.199288405
1960,6,27.175,178.3116242,78.12708333,1.301878709
1961,6,27.08125,156.3882185,73.14375,1.339619588
1962,6,27.06875,158.3268446,82.04166667,1.264226769
1963,6,27.075,156.8247026,76.79375,1.369477595
1964,6,26.89375,153.0668931,83.37916667,1.411797618
1965,6,27.06041667,177.1967932,46.98541667,1.319581952
1966,6,26.91666667,170.2486884,85.31875,1.274835883
1967,6,26.72916667,162.8125801,101.7833333,1.257422807
1968,6,26.77083333,167.4660959,87.72291667,1.173149048
1969,6,27.23333333,156.3132426,85.62083333,1.550535959
1970,6,26.95833333,154.0128096,80.98333333,1.387799009
1971,6,26.79166667,137.2973615,87.51458333,1.348717571
1972,6,27.55208333,156.6999287,63.73125,1.17317083
1973,6,27.06666667,139.2744107,58.72291667,1.231174096
1974,6,26.98541667,127.0800131,78.03958333,1.202120017
1975,6,26.9625,151.0830205,101.1854167,1.806950432
1976,6,27.30833333,154.2851044,69.30416667,1.098812621
1977,6,27.65416667,152.67585,51.95625,1.418062342
1978,6,27.49375,126.7727839,75.44583333,1.426493556
1979,6,27.34583333,130.56124,73.55625,1.448817941
1980,6,27.29166667,174.83355,64.9875,1.352069253
1981,6,26.85833333,153.4203894,88.09166667,1.365636467
1982,6,27.48333333,184.3284656,58.82291667,1.193798349
1983,6,27.03333333,205.1301359,78.17083333,1.264602916
1984,6,27,153.9959215,93.6,1.283680672
1985,6,26.92083333,164.0000236,74.28541667,1.295515562
1986,6,27.01458333,154.1101961,84.87916667,1.188340732
1987,6,27.32916667,165.2388027,84.56458333,1.61346323
1988,6,26.97916667,136.1902,82.40416667,1.369530396
1989,6,27.06041667,167.6796676,65.24583333,1.248303298
1990,6,27.89166667,155.4380747,75.13333333,1.138159252
1991,6,27.37291667,131.4653272,48.95416667,1.189987921
1992,6,27.04166667,186.1198266,78.39375,1.034246062
1993,6,27.10625,139.3202585,120.1479167,1.148313698
1994,6,27.54791667,132.1935017,72.11458333,1.077997942
1995,6,27.52916667,142.0580265,53.84166667,1.354120987
1996,6,27.02708333,167.7779837,101.3416667,1.253472825
1997,6,27.27708333,189.5768259,72.63125,0.998322478
1998,6,27.18541667,193.9608491,66.725,1.464360522
1999,6,26.75208333,169.2050252,71.03125,1.487878556
2000,6,27.17291667,148.2822963,70.39791667,1.269106501
2001,6,27.36458333,159.7796766,50.66458333,1.383239791
2002,6,27.57083333,157.7176955,65.03125,1.160353277
2003,6,27.35833333,147.2178369,96.50833333,1.301248234
2004,6,27.22916667,186.2995026,74.91458333,1.004042693
2005,6,27.14791667,148.5408492,56.64791667,1.322505216
2006,6,27.28125,150.9448578,71.21875,1.254852695
2007,6,27.26041667,150.0248692,70.45833333,1.450486513
2008,6,26.87291667,165.6357797,76.38958333,1.660037447
2009,6,27.5,156.7941086,46.32083333,1.242411174
2010,6,26.68333333,190.3611768,89.44166667,1.35188925
1900,7,25.49652778,176.9383534,81.08541667,1.242347616
1901,7,25.20555556,202.7907905,74.95902778,1.415844275
1902,7,25.32916667,182.5694303,81.02430556,1.269729461
1903,7,24.96597222,171.7704456,82.36527778,1.215869443
1904,7,24.54652778,125.0784842,91.33194444,0.954812961
1905,7,25.13888889,226.7667726,81.50902778,1.15795753
1906,7,24.90347222,217.14529,81.19722222,1.147796366
1907,7,25.03888889,164.1845393,75.61944444,1.130653499
1908,7,25.25902778,138.429733,89.17777778,1.040896463
1909,7,25.34930556,192.146888,76.08888889,1.185782154
1910,7,24.52569444,159.975666,81.01805556,1.244568463
1911,7,25.23333333,136.9933279,83.77222222,1.119141742
1912,7,25.13333333,185.6334674,94.37152778,1.302137241
1913,7,24.775,112.2912581,92.875,1.30830849
1914,7,25.03541667,124.5545312,81.84722222,0.943726693
1915,7,24.98888889,191.4395824,82.84652778,1.164581202
1916,7,24.68333333,170.9557621,83.61805556,1.395456458
1917,7,24.16319444,158.2410633,65.72361111,1.448909815
1918,7,24.28611111,145.1505586,72.27152778,1.157619379
1919,7,24.65486111,180.2796981,100.2798611,1.119292571
1920,7,24.66111111,126.5278565,75.06805556,1.065488555
1921,7,25.34722222,150.7066567,74.89444444,1.281512733
1922,7,25.38263889,123.100808,84.32291667,1.322460101
1923,7,25.20972222,135.1124763,86.78888889,1.218299839
1924,7,25.19513889,143.8875616,99.54722222,1.394212431
1925,7,25.3625,163.8345417,89.66736111,1.024349118
1926,7,25.38611111,142.9521408,92.98541667,1.406651106
1927,7,25.26527778,148.0820244,76.96041667,1.417882164
1928,7,25.44652778,143.6285976,91.51041667,1.384950663
1929,7,25.61319444,140.0127314,72.52152778,1.42116481
1930,7,25.70972222,137.0921101,67.57430556,1.09375541
1931,7,25.33402778,152.9847406,95.34097222,1.40589276
1932,7,25.60277778,160.3752225,105.7020833,1.330491966
1933,7,25.93541667,160.2378957,118.2520833,1.565060133
1934,7,25.51458333,135.378019,66.35416667,1.13365959
1935,7,25.50763889,153.5198155,93.99791667,1.153784576
1936,7,25.94652778,112.9653546,85.42847222,1.403225497
1937,7,26.06458333,99.75078307,84.85138889,1.177175111
1938,7,25.57430556,128.5639301,72.34861111,1.203141538
1939,7,25.54583333,130.8754763,78.80347222,1.235371275
1940,7,25.84236111,165.4839726,69.39791667,1.155769839
1941,7,25.87291667,128.5843667,97.50347222,1.109062752
1942,7,26.13472222,140.8485102,77.38819444,1.2450272
1943,7,25.68680556,146.3792995,83.05902778,1.270656723
1944,7,25.79652778,156.7756928,69.83333333,1.471640636
1945,7,26.29930556,134.9337333,58.87222222,1.424135793
1946,7,26.17291667,133.8570238,75.13125,1.173986459
1947,7,25.78263889,130.1204799,75.12569444,1.119281797
1948,7,26.13472222,130.7112441,87.02708333,1.228230346
1949,7,25.96944444,138.0429824,70.32986111,1.278577622
1950,7,25.54236111,148.9420542,77.31527778,1.357015337
1951,7,25.95208333,133.299412,86.13125,1.254297108
1952,7,25.80208333,110.1227693,93.18680556,1.301810314
1953,7,25.94513889,169.5414342,66.76875,1.169378203
1954,7,25.75694444,126.4722479,87.89791667,1.282591166
1955,7,25.32083333,171.7935414,158.9083333,1.479668513
1956,7,25.36458333,146.7778755,80.94375,1.29048222
1957,7,26.22569444,144.3135656,67.64861111,1.272711193
1958,7,25.78194444,188.4156503,101.6145833,1.14353906
1959,7,25.80555556,119.8322076,78.42222222,1.165901346
1960,7,25.98472222,160.5531273,69.73958333,1.285222846
1961,7,25.79583333,142.4194412,77.43680556,1.362750281
1962,7,25.99097222,139.3930303,79.89375,1.257137384
1963,7,25.87847222,146.5342907,67.13680556,1.38514993
1964,7,25.71805556,140.5403615,71.70347222,1.13081155
1965,7,25.69652778,163.4749335,63.38958333,1.275028979
1966,7,25.52986111,159.4934784,84.90138889,1.195586596
1967,7,25.60902778,151.7854651,94.88541667,1.405273928
1968,7,25.44791667,146.1951568,79.27013889,1.058113924
1969,7,26.13333333,157.0588397,78.40277778,1.625374272
1970,7,25.77361111,148.2597035,75.24097222,1.357179748
1971,7,25.60277778,111.2576508,74.3,1.439896487
1972,7,26.1,139.7013803,64.41944444,1.302775938
1973,7,26.07569444,120.5223066,83.82916667,1.212894436
1974,7,25.88541667,116.0522408,83.32291667,1.3124396
1975,7,25.87569444,135.3276769,87.56458333,1.338491277
1976,7,26.12013889,156.1189138,84.60833333,1.270040178
1977,7,26.14305556,131.3604492,58.40972222,1.196237478
1978,7,26.04791667,119.9572833,75.53611111,1.204729865
1979,7,26.12430556,129.7374438,72.84166667,1.282945909
1980,7,26.06597222,151.6112924,80.625,1.106390438
1981,7,25.27152778,132.3224154,89.90277778,1.213316846
1982,7,26.02777778,157.3889343,55.01944444,1.103896242
1983,7,25.60555556,179.6217507,78.44375,1.269981537
1984,7,25.27083333,140.5404575,112.3715278,1.64065192
1985,7,25.30277778,144.0021422,71.42013889,1.225473222
1986,7,25.3875,127.1814615,58.09305556,1.156759026
1987,7,25.90694444,121.050252,74.54375,1.518894258
1988,7,25.67916667,116.3958187,93.52638889,1.453988793
1989,7,25.67152778,141.0547914,72.36944444,1.311861994
1990,7,26.24236111,143.1999192,84.90555556,1.09661602
1991,7,26.24097222,146.3284826,70.03819444,1.224926048
1992,7,25.74722222,176.7636598,75.79652778,1.006992519
1993,7,26.15972222,126.7267944,98.43541667,1.114461304
1994,7,26.47291667,125.3638907,63.825,1.21172401
1995,7,26.41597222,133.6660232,82.58194444,1.228976389
1996,7,25.71527778,144.7721817,89.42916667,1.24220798
1997,7,26.07708333,149.8144323,68.28194444,1.109673674
1998,7,26.15902778,183.2879024,77.18333333,1.330026723
1999,7,25.58958333,169.2210584,65.63194444,1.418387705
2000,7,25.86597222,128.088572,68.95625,1.241607898
2001,7,25.86944444,125.3398524,74.52638889,1.341826315
2002,7,26.1375,153.1329987,89.93194444,1.214158914
2003,7,26.17569444,146.2865102,85.20625,1.106624832
2004,7,26.13402778,157.3690479,104.6138889,1.008232306
2005,7,26.22916667,149.7760195,70.79722222,1.212897639
2006,7,26.05555556,136.7727772,82.74722222,1.227235711
2007,7,26.05,131.5724799,61.25694444,1.498778548
2008,7,25.76597222,157.5394674,67.18125,1.38739127
2009,7,26.25416667,136.497578,57.83055556,1.248392997
2010,7,25.59305556,180.8503677,70.56319444,1.331429248
1900,8,20.53993056,200.3141651,82.81701389,1.157953457
1901,8,19.878125,226.9063453,76.27881944,1.262426595
1902,8,19.87673611,203.6239781,86.35069444,1.098016824
1903,8,19.58541667,202.4712745,81.34548611,1.130634728
1904,8,19.01770833,146.8535852,91.90347222,0.900981053
1905,8,19.64930556,239.314641,73.10069444,1.132559423
1906,8,19.36701389,232.9471624,77.62847222,0.916429263
1907,8,19.503125,180.9758374,74.05,0.971061614
1908,8,19.75173611,169.1296484,97.36666667,1.049469776
1909,8,20.07361111,219.2533631,81.04131944,1.02231601
1910,8,19.22361111,171.647079,83.04965278,1.131032354
1911,8,19.92048611,155.0184353,72.71388889,1.091243953
1912,8,19.67534722,209.3210435,85.02013889,1.161072975
1913,8,19.34409722,120.285439,95.99201389,1.201796747
1914,8,19.659375,133.1298998,68.11631944,1.002207738
1915,8,19.74375,214.1828705,94.88958333,1.146366251
1916,8,19.45798611,188.0466946,85.52256944,1.288816215
1917,8,19.15694444,191.9392129,71.68506944,1.458356066
1918,8,19.21076389,157.9466408,74.47916667,1.095672899
1919,8,19.59722222,197.6847031,94.94027778,1.097032101
1920,8,19.59826389,164.7787569,81.10729167,1.062440207
1921,8,19.74652778,176.7746165,71.26527778,1.188545065
1922,8,19.95625,160.3319107,86.46840278,1.044219187
1923,8,20.06805556,171.467817,84.21423611,1.129651246
1924,8,19.95798611,183.586245,93.30972222,1.284531563
1925,8,19.70208333,170.0771562,92.66875,0.979377329
1926,8,19.99652778,168.8490987,93.921875,1.28670001
1927,8,19.89201389,188.7153644,82.053125,1.150214722
1928,8,20.10694444,167.7948633,80.50520833,1.15215266
1929,8,20.37708333,160.56155,72.27847222,1.224344675
1930,8,20.375,144.3894917,74.49722222,1.035753796
1931,8,20.13333333,137.7969239,87.30277778,1.231282078
1932,8,20.29895833,182.4806647,76.07569444,1.178246193
1933,8,20.79791667,211.0568098,89.26111111,1.32387349
1934,8,20.08090278,135.5667335,84.48819444,1.12622325
1935,8,20.003125,189.42234,87.24340278,1.16324025
1936,8,20.52291667,137.8501653,80.99895833,1.192480583
1937,8,20.67222222,130.2725971,93.63506944,1.099169654
1938,8,20.13229167,165.4814546,78.03819444,1.192691542
1939,8,20.00243056,147.6942935,83.41770833,1.098189451
1940,8,20.57430556,182.2048477,73.64270833,1.143671002
1941,8,20.71909722,159.7182526,93.884375,1.049218935
1942,8,21.121875,172.598847,82.50520833,1.161210781
1943,8,20.66631944,180.6106813,80.51736111,1.248631899
1944,8,20.91388889,181.0475547,80.35416667,1.3414564
1945,8,21.24861111,166.2433455,68.990625,1.246655712
1946,8,20.92847222,162.3032661,82.746875,0.974085225
1947,8,20.63472222,146.9856769,86.04652778,1.083267159
1948,8,21.03541667,145.7162898,87.42847222,1.129612524
1949,8,20.78298611,181.2316093,70.55347222,1.1840118
1950,8,20.321875,183.721504,79.43159722,1.146765072
1951,8,20.81631944,154.3769807,80.640625,1.114766953
1952,8,20.49791667,154.7656806,96.77986111,1.131383936
1953,8,20.83020833,213.434757,75.85,1.132027343
1954,8,20.19618056,171.5867898,96.33263889,1.060400529
1955,8,19.90451389,218.4147012,95.60208333,1.309949356
1956,8,20.115625,185.0963904,87.18020833,1.123546285
1957,8,21.11701389,189.2569019,74.20347222,1.143614376
1958,8,20.64131944,231.8257189,113.821875,0.995411487
1959,8,20.51805556,175.2086922,92.64791667,1.091380653
1960,8,20.65486111,179.1934897,71.85277778,1.183220486
1961,8,20.68090278,176.7430157,82.06319444,1.252163756
1962,8,20.98680556,168.223794,77.73506944,1.126034038
1963,8,20.65798611,188.0858102,78.825,1.217740865
1964,8,20.65208333,184.7861415,79.04166667,1.101464141
1965,8,20.43784722,193.5598593,84.40416667,1.092543663
1966,8,20.34270833,192.5728943,79.77083333,1.078247542
1967,8,20.42534722,187.4937285,92.16666667,1.162090716
1968,8,20.140625,159.1322394,77.30243056,1.056839986
1969,8,20.74375,198.661531,84.22986111,1.477248168
1970,8,20.58784722,200.3335127,88.37013889,1.274121415
1971,8,20.35555556,144.0094859,88.01631944,1.160020219
1972,8,20.67361111,158.6342329,83.53819444,1.073083334
1973,8,20.85069444,201.2919761,92.78368056,1.10104294
